substance,product,year,month,title,text,date_published,description,language,isModified,url
Pertuzumab,"""Perjeta""",2013,4,Mammakarzinom: Pertuzumab bald zur neoadjuvanten Therapie,"Rockville – Der erst im letzten Jahr in den USA eingeführte monoklonale Antikörper Pertuzumab könnte demnächst auch zur neoadjuvanten Therapie zugelassen werden. Dafür haben sich in der letzten Woche Gutachter der FDA ausgesprochen.
Das Votum ist für die FDA nicht bindend. Es fiel aber mit 13 Stimmen ohne Gegenstimme und bei einer Enthaltung eindeutig aus, und allgemein wird erwartet, dass die FDA dem Rat seiner externen Berater folgt. In diesem Fall wäre Perjeta das erste Präparat, das in den USA überhaupt zur neoadjuvanten Therapie von Krebserkrankungen zugelassen wäre. Dieses Therapieprinzip, dessen Ziel die Verkleinerung des Tumors vor der Operation ist, wird in der Praxis häufiger eingesetzt. Es handelt sich dabei in den USA jedoch stets um Off-label-Anwendungen.
Die eigentliche Bedeutung der erwarteten FDA-Zulassung liegt allerdings darin, dass der monoklonale Antikörper Pertuzumab bereits ein Jahr nach der Einführung im Früh­stadium der Erkrankung eingesetzt werden dürfte. Krebsmedikamente werden in der Regel zunächst bei Patienten mit fortgeschrittenem metastasiertem Krebsleiden zugelassen.
Anzeige
Hier kann aufgrund der begrenzten Überlebenszeit der Patienten eine günstige Wirkung relativ schnell nachgewiesen werden. Bei Patienten im Frühstadium gelingt dieser Beleg nicht so schnell, und häufig vergehen viele Jahre, bis die Indikation eines neuen Krebsmedikamentes auf die zahlenmäßig größere Gruppe von Patienten im Frühstadium eines Krebsleidens erweitert wird. Bei Herceptin (Wirkstoff: Trastuzumab) dauerte dies in den USA acht Jahre.
Dass Perjeta diese Hürde jetzt schon nach anderthalb Jahren nehmen könnte, liegt zum einen an einer strategischen Entscheidung der FDA. Diese akzeptiert seit kurzem eine pathologische Komplettremission (pCR) als primären Endpunkt in Zulassungsstudien. Die pCR ist definiert als die Abwesenheit von lebenden Krebszellen im Resektat. Sie wird als Surrogatparameter für ein verbessertes Gesamtüberleben gesehen, ohne dass der Hersteller dies in den Zulassungsstudien belegen muss.
Der zweite Grund für die erweiterte Zulassung, so sie denn erfolgen sollte, sind die Ergebnisse der „Neoadjuvant Study of Pertuzumab and Herceptin in an Early Regimen Evaluation“ oder NEOSPHERE-Studie. Dort wurden 417 Frauen mit lokal fortge­schrittenem (oder nicht fernmetastasiertem) HER2-positivem Mammakarzinom vor der Operation über 12 Wochen mit vier verschiedenen Kombinationen neoadjuvant behandelt.
Gemessen am pCR wurde unter der Therapie mit Perjeta plus Herceptin plus Docetaxel mit 39,3 Prozent das beste Ergebnis erzielt gegenüber 21,5 Prozent unter der Herceptin plus Docetaxel und 17,7 Prozent unter Perjeta plus Docetaxel und 11,2 Prozent unter Perjeta plus Herceptin.
Eine unterstützende Studie (TRYPHAENA) ergab, dass die Verträglichkeit günstig ist und keine zusätzlichen kardialen Probleme auftreten, die den Einsatz von Pertuzumab beim Frühkarzinom sehr problematisch gemacht hätten. Die FDA will dem Vernehmen nach am 31. Oktober über die Zulassung entscheiden, die wie bei Herceptin auf HER2-positive Tumoren beschränkt sein wird. Der Hersteller rechnet mit etwa 6000 Patientinnen im Jahr, für die sich die Therapie durch Pertuzumab um 27.000 bis 49.000 US-Dollar verteuern würde. © rme/aerzteblatt.de",2013-09-16 00:00:00,Rockville – Der erst im letzten Jahr in den USA eingeführte monoklonale Antikörper Pertuzumab könnte demnächst auch zur neoadjuvanten Therapie zugelassen...,de,0,https://www.aerzteblatt.de/nachrichten/55862/Mammakarzinom-Pertuzumab-bald-zur-neoadjuvanten-Therapie
Pertuzumab,"""Perjeta""",2013,4,Mammakarzinom: Duale Antikörpertherapie verlängert Lebenszeit,"dpa
Washington – Der doppelte Angriff auf den Rezeptor des Wachstumsfaktors HER2 kann die Überlebenszeiten von Patientinnen mit metastasiertem Mammakarzinom deutlich verlängern. Dies zeigen die jetzt auf der Jahrestagung der European Society for Medical Oncology in Madrid vorgestellten Abschlussergebnisse einer randomisierten Studie.
Mit Trastuzumab war im Jahr 2000 der erste monoklonale Antikörper zur Therapie des fortgeschrittenen Mammakarzinoms eingeführt worden. Trastuzumab blockiert den humanen epidermalen Wachstumsfaktor-Rezeptor 2 (HER2), den die Krebszellen bei etwa einem Fünftel der Mammakarzinome ausbilden.
Anzeige
Im letzten Jahr kam Pertuzumab (als Perjeta) vom gleichen Hersteller auf den Markt. Pertuzumab bindet ebenfalls an HER2, hat dort jedoch eine etwas andere Wirkung, weshalb der Wirkstoff nicht als Alternative zu Trastuzumab angeboten wird, sondern als Kombinationspartner. Die maßgebliche Studie war die CLEOPATRA-Studie (CLinical Evaluation Of Pertuzumab And TRAstuzumab), deren erste Ergebnisse 2012 auf dem San Antonio Breast Cancer Symposium (SABCS) vorgestellt und im New England Journal of Medicine (2012; 366: 109-119) publiziert wurden.
Die Studie hatte 808 Patientinnen mit HER2-positivem metastasiertem Mammakarzinom auf eine Behandlung mit Placebo plus Trastuzumab oder auf Pertuzumab plus Trastuzumab randomisiert, wobei alle Patientinnen zusätzlich eine Chemotherapie mit Docetaxel erhielten. Schon 2012 zeichnete sich ab, dass die Teilnehmerinnen im nicht mehr heilbaren Stadium ihrer Krebserkrankung ungewöhnlich lange Überlebenszeiten hatten.
Nach 19,2 Monaten waren erst 163 von 808 Patienten gestorben. Das war ein deutlicher Fortschritt zur Zulassungsstudie von Herceptin, in der Trastuzumab (damals noch in Kombination mit Paclitaxel) die Überlebenszeit gegenüber einer alleinigen Chemo­therapie von 17 auf fast 25 Monate verlängerte.
Im Jahr 2012 war ein Einfluss von Pertuzumab auf das Gesamtüberleben noch nicht erkennbar. Die Zulassungsbehörden ließen sich damals jedoch von der Verlängerung des progressionsfreien Überlebens von 12,4 auf 18,5 Monate überzeugen. Perjeta wurde in den USA 2012 und bald darauf in Europa zugelassen. In Deutschland wurde das Medikament im April 2013 eingeführt. Jetzt liefert der Hersteller die Ergebnisse zum Gesamtüberleben nach: Pertuzumab verlängerte die mittlere Überlebenszeit von 40,8 auf 56,5 Monate. Dies ergibt einen Unterschied von 15,7 Monaten. Dies ist ein ungewöhnlich deutlicher Vorteil. In der Onkologie wird eine Zunahme um ein bis zwei Monate oft schon als Durchbruch gewertet.
Aufgrund der Studienergebnisse können Frauen mit einem fortgeschrittenen Mamma­karzinom heute auf eine Überlebenszeit von durchschnittlich fünf Jahren hoffen. Sie müssen dafür allerdings eine Reihe von Nebenwirkungen ertragen. In der Studie waren dies Durchfall, Hautausschlag, Schleimhautentzündung, Kopfschmerzen, Infektion der oberen Atemwege, Juckreiz, Leukopenie mit Fieber, trockene Haut und Muskelkrämpfe. Die häufigsten schweren Toxizitäten vom Grad 3 bis 4 (bei mehr als 10 Prozent der Patientinnen) waren Leukopenie, Fieber und eine Neutropenie.
Der Hersteller strebt eine Ausweitung der Indikation an. In der NeoSphere-Studie konnte die duale Antikörpertherapie den Anteil der Patientinnen erhöhen, bei denen eine neoadjuvante Therapie eine komplette Remission zum Zeitpunkt der Operation erzielt (Lancet Oncology 2012; 13: 25-32). In der APHINITY-Studie wird derzeit untersucht, ob die Kombination in der adjuvanten Chemotherapie beim Frühkarzinom die Überlebens­chancen verbessert.
© rme/aerzteblatt.de",2014-09-29 00:00:00,Washington – Der doppelte Angriff auf den Rezeptor des Wachstumsfaktors HER2 kann die Überlebenszeiten von Patientinnen mit metastasiertem Mammakarzinom...,de,0,https://www.aerzteblatt.de/nachrichten/60292/Mammakarzinom-Duale-Antikoerpertherapie-verlaengert-Lebenszeit
Pertuzumab,"""Perjeta""",2013,4,Neue Arzneimittel treiben Roche an,"/dpa
Basel – Der Schweizer Pharmakonzern Roche bleibt dank neuer Medikamente im Aufwind. Konzernchef Severin Schwan sieht den Konzern damit nach neun Monaten weiter auf Kurs zu den – bereits zweimal angehobenen – Jahreszielen, wie aus einer heutigen Mitteilung des Unternehmens hervorgeht.
Der Pharmakonzern peilt im Gesamtjahr ein Umsatzplus im mittleren einstelligen Prozentbereich an, der bereinigte Gewinn je Aktie soll sogar um etwa 15 Prozent steigen, Dabei hatte Schwan ursprünglich auf ein Übergangsjahr eingestellt, doch einige neu zugelassene Medikamente entpuppen sich zunehmend als Motor.
Anzeige
Zwischen Januar und September legte der Umsatz um 7 Prozent auf knapp 42,1 Milliarden Schweizer Franken (36,7 Mrd Euro) zu. Den Schub verdankte Roche vor allem neu eingeführten Arzneimitteln wie Ocrevus (Multiple Sklerose) und den Krebsmedikamenten Perjeta, Alecensa und Tecentriq.
In einer Telefonkonferenz stellte Schwan klar, dass es bei Roche keine Pläne für einen Stellenabbau gebe. „Wir haben die Zahl unserer Mitarbeiter unter dem Strich recht konstant gehalten und planen das auch in Zukunft.“ © dpa/aerzteblatt.de",2018-10-17 00:00:00,Basel – Der Schweizer Pharmakonzern Roche bleibt dank neuer Medikamente im Aufwind. Konzernchef Severin Schwan sieht den Konzern damit nach neun Monaten weiter...,de,0,https://www.aerzteblatt.de/nachrichten/98565/Neue-Arzneimittel-treiben-Roche-an
Pertuzumab,"""Perjeta""",2013,4,Roche profitiert von neuen Medikamenten,"Basel – Neue Medikamente wie das Brustkrebsmedikament Perjeta haben dem Pharma- und Chemiekonzern Roche im vergangenen Jahr das erhoffte Umsatz­wachstum und ein Plus beim operativen Ergebnis gebracht.
Die Erlöse stiegen um fünf Prozent auf rund 53,3 Milliarden Franken. Unter dem Strich mussten die Schweizer wegen bestimmter Wertminderungen allerdings einen Gewinn­rückgang um neun Prozent auf rund 8,8 Milliarden Schweizer Franken (rund 7,6 Milliarden Euro) verkraften, wie der Konzern heute in Basel mitteilte.
Anzeige
Gleichwohl sollen die Aktionäre eine höhere Dividende von 8,30 Schweizer Franken erhalten. Für das laufende Jahr bleibt Roche vorsichtig. Der Konzern rechnet lediglich mit einem stabilen Wachstum bis maximal niedrigen einstelligen prozentualen Zuwächsen. © dpa/aerzteblatt.de",2018-02-01 00:00:00,Basel – Neue Medikamente wie das Brustkrebsmedikament Perjeta haben dem Pharma- und Chemiekonzern Roche im vergangenen Jahr das erhoffte Umsatzwachstum und ein... #Roche,de,0,https://www.aerzteblatt.de/nachrichten/88981/Roche-profitiert-von-neuen-Medikamenten
Pertuzumab,"""Perjeta""",2013,4,Roche erlebt hohe Nachfrage nach Hoffnungsträgern,"/dpa
Basel – Der Schweizer Pharmakonzern Roche hebt nach einem Umsatzanstieg im ersten Quartal seine Wachstumsziele für das Gesamtjahr etwas an. Das Unternehmen rechnet nun mit einem Erlösplus im niedrigen einstelligen Bereich, wie Roche heute in Basel bekanntgab. Ursprünglich hatte Roche für das laufende Jahr noch im schlimmsten Fall stagnierende Umsätze für möglich gehalten.
Doch die große Nachfrage nach seinen neuen Medikamenten – wie etwa der neue Hoffnungsträger im Multiple-Sklerose-Geschäft Ocrevus und das Brustkrebspräparat Perjeta – macht das Management um Konzernchef Severin Schwan nun optimistischer. „Wir sind mit einem starken Wachstum sowohl bei Pharma als auch Diagnostics ins Jahr gestartet“, erklärte der Manager laut Mitteilung.
Anzeige
Von Anfang Januar bis Ende März zogen so die Erlöse um fünf Prozent auf knapp 13,6 Milliarden Schweizer Franken (etwa 11,35 Milliarden Euro) an, wobei die erstarkte Heimatwährung etwas belastete und Roche einen Prozentpunkt Wachstum kostete. © dpa/aerzteblatt.de",2018-04-26 00:00:00,Basel – Der Schweizer Pharmakonzern Roche hebt nach einem Umsatzanstieg im ersten Quartal seine Wachstumsziele für das Gesamtjahr etwas an. Das Unternehmen... #Roche,de,0,https://www.aerzteblatt.de/nachrichten/94781/Roche-erlebt-hohe-Nachfrage-nach-Hoffnungstraegern
Pertuzumab,"""Perjeta""",2013,4,Roche: Gute Zahlen durch neue Arzneimittel und US-Steuerreform,"/dpa
Basel – Der Schweizer Pharmakonzern Roche hebt nach einem unerwartet starken ersten Halbjahr seine Prognosen für das Gesamtjahr ein weiteres Mal an. Zunächst hatte Konzernchef Severin Schwan sich noch auf ein Übergangsjahr eingestellt, doch laufen neue Arzneimittel besser als gedacht.
Auch profitiert das Unternehmen deutlich von der US-Steuerreform. Im ersten Halbjahr konnte Roche seinen Umsatz um sieben Prozent auf 28,1 Milliarden Schweizer Franken (rund 24,2 Milliarden Euro) steigern, wie der Konzern heute in Basel mitteilte.
Anzeige
Das operative Ergebnis verbesserte sich um zehn Prozent auf 11,2 Milliarden Franken. Das war mehr, als Analysten erwartet hatten. Unter dem Strich blieb ein Gewinn von 7,5 Milliarden Franken, ein Drittel mehr als vor einem Jahr.
Für das Gesamtjahr erwartet Roche nun – gerechnet zu konstanten Wechselkursen – ein Umsatzplus im mittleren einstelligen Prozentbereich. Zuvor war noch ein niedriger einstelliger Zuwachs angepeilt worden. © dpa/aerzteblatt.de",2018-07-26 00:00:00,Basel – Der Schweizer Pharmakonzern Roche hebt nach einem unerwartet starken ersten Halbjahr seine Prognosen für das Gesamtjahr ein weiteres Mal an. Zunächst... #Roche,de,0,https://www.aerzteblatt.de/nachrichten/96733/Roche-Gute-Zahlen-durch-neue-Arzneimittel-und-US-Steuerreform
Pertuzumab,"""Perjeta""",2013,4,Roche Deutschland zufrieden mit Jahresergebnis,"/dpa
Mannheim – Trotz eines Umsatzrückgangs von 0,8 Prozent auf 1,83 Milliarden Euro ist Roche Deutschland mit dem Geschäftsverlauf im vergangenen Jahr zufrieden. Ein Grund für das insgesamt stabile Umsatzniveau sind dem Unternehmen zufolge neue Wirkstoffe und Indikationserweiterungen bei vorhandenen Arzneimitteln.
In der Arzneimittelsparte bleibt die Onkologie mit einen Umsatzanteil von 76 Prozent Hauptgeschäftsfeld von Roche. Das Unternehmen engagiert sich aber auch mit Wirkstoffen gegen Multiple Sklerose und Hämophilie und anderen Indikationen außerhalb der Onkologie.
Anzeige
Die Forschungsschwerpunkte des Unternehmens liegen neben der Onkologie unter anderem in der Neurologie sowie bei Entzündungs- und Infektionskrankheiten. So hat das Unternehmen 2018 nach eigenen Angaben weltweit rund 9,6 Milliarden Euro in Forschung und Entwicklung investiert.
Diagnostika
Die Diagnostics-Vertriebsgesellschaft von Roche in Deutschland hat den Umsatz 2018 auf 587 Millionen Euro gesteigert. Insgesamt wuchs das Geschäft mit Systemen und Reagenzien für den In-vitro-Diagnostik-Markt (IVD-Markt) um 1,7 Prozent zum Vorjahr. „In einem insgesamt rückläufigen Markt konnten wir weiter wachsen und unseren Marktanteil im sechsten Jahr in Folge ausbauen“, betonte Christian Paetzke, Geschäftsführer der Roche Diagnostics Deutschland GmbH.
Diabetes-Versorgung
Auch im Geschäftsfeld „Diabetes Care“ sieht sich Roche auf einem guten Weg: Im Kerngeschäft der Teststreifen konnte Roche Diabetes Care seinen Anteil als Marktführer auf 37,1 Prozent ausbauen. Insgesamt schrumpft aber der Teststreifenmarkt im dritten Jahr in Folge (mit 7,1 Prozent). Grund hierfür ist laut dem Unternehmen die steigende Verbreitung von Systemen zur kontinuierlichen Glukosemessung (CGM). In diesem Markt ist Roche Diabetes Care ebenfalls vertreten.
Ein zentraler Trend bei der Diabetestherapie ist dem Unternehmen zufolge die Digitali­sierung. Im Fokus stehe die Frage, wie die erhobenen Daten der Patienten optimal genutzt werden. „Hier braucht es Plattformen, die alle relevanten Informationen sammeln und miteinander vernetzen“, hieß es aus dem Unternehmen.
Roche Diabetes Care baue daher seine Praxissoftware für Ärzte weiter aus. Außerdem hat das Unternehmen für die Patientenseite schon 2017 die App „mySugr“ aquiriert, für die im vergangenen Jahr die Konnektivität mit Systemen von Roche Diabetes Care und anderen Anbietern ausgebaut wurde. Das Unternehmen kündigte an, weitere Systeme auch anderer Anbieter zu integrieren und die Digitalisierung in der Diabetestherapie vorantreiben zu wollen.
2018 hat die Roche-Gruppe nach eigenen Angaben rund 477 Millionen Euro für den Neu- und Ausbau von Produktionsanlagen, Technologien und in Infrastruktur­maßnahmen in Deutschland aufgewendet. In Mannheim schloss Roche 2018 den Ausbau des Werks mit insgesamt fünf Großprojekten und einem Volumen von über 400 Millionen Euro ab. Deutschlandweit wurden über 300 neue Stellen geschaffen, vorwiegend in Entwicklung und Produktion im Bereich Diagnostik. „Es ist großartig mitzuerleben, wie sich die deutschen Standorte in den letzten Jahren kontinuierlich weiterentwickeln. Mit hohen Investitionen, hochautomatisierten Produktionsprozessen in Diagnostik und Pharma und der Kompetenz der Mitarbeiter sind wir bestens gerüstet, um flexibel auf Produktionsnachfragen des Konzerns zu reagieren“, sagte Ursula Redeker, Sprecherin der Geschäftsführung der Roche Diagnostics GmbH.
Die Roche-Gruppe mit Hauptsitz in Basel, Schweiz, ist in über 100 Ländern tätig und beschäftigte 2018 weltweit rund 94.000 Mitarbeiter. © hil/aerzteblatt.de",2019-02-12 00:00:00,"Mannheim – Trotz eines Umsatzrückgangs von 0,8 Prozent auf 1,83 Milliarden Euro ist Roche Deutschland mit dem Geschäftsverlauf im vergangenen Jahr zufrieden.... #Roche",de,0,https://www.aerzteblatt.de/nachrichten/101048/Roche-Deutschland-zufrieden-mit-Jahresergebnis
Pertuzumab,"""Perjeta""",2013,4,Nur eines von 23 neuen Arzneimitteln brachte...,"/dpa
Berlin – Nur eines der 23 im Jahr 2013 auf den Markt gekommenen Arzneimittel hat ei­nen therapeutischen Fortschritt gebracht. Das ist ein Ergebnis des Innovationsreports 2016, den das Forschungszentrum Ungleichheit & Sozialpolitik (Socium) an der Univer­si­tät Bremen im Auftrag der Techniker Krankenkasse (TK) angefertigt hat. Drei Jahre nach der Zulassung wurde dabei untersucht, ob die Arzneimittel über einen Zusatz­nutzen ver­fü­gen, ob für den jeweiligen Indikationsbereich bereits verfügbare Therapien vorlagen und ob der Preis höher liegt als bei der zweckmäßigen Vergleichstherapie. Das Gesamt­ergebnis wurde in einem Ampelschema dargestellt.
Das einzige Arzneimittel, das im Report als innovativ bezeichnet wurde, ist das Brust­krebs­medikament Perjeta mit dem Wirkstoff Pertuzumab. Neun weitere Präparate er­hiel­ten eine gelbe Ampel, 13 eine rote. Gerd Glaeske vom Socium, einer der Herausgeber des Reports, erklärte, dass seit dem Markteintritt der Arzneimittel viel geschehen sei. „Zu vier der 23 untersuchten neuen Arzneimittel wurden mittlerweile Rote-Hand-Briefe ver­schickt. Es gab vier Marktrücknahmen und eine Vertriebseinstellung.“ Das alles spreche dafür, es nicht alleine bei einer frühen Nutzenbewertung gemäß Arzneimittel­markt­­neu­ord­nungs­­gesetz (AMNOG) zu belassen, sondern zudem eine späte Nutzen­bewertung durch­zuführen, die diese Informationen miteinbeziehe.
Anzeige
Ludwig fordert Kosten-Nutzen-Bewertung
Bereits im Vorjahr hatten die Autoren des Innovationsreports nur eines der 2012 auf den Markt gekommenen Arzneimittel als wirklichen therapeutischen Fortschritt eingestuft. Im Unterschied zum Vorjahr lag hingegen der Preis pro Packung der neuen Arzneimittel im Jahr 2013 mit 1.418 Euro etwa doppelt so hoch wie im Vorjahr (670 Euro). So generier­ten die neuen Arzneimittel des Jahres 2013 im ersten Jahr nach ihrer Markteinführung mit 54,6 Millionen Euro zulasten der TK einen nahezu doppelt so hohen Umsatz wie die neuen Arzneimittel des Vorjahres. Am teuersten waren dabei die Onkologika.
Diese Wirkstoffgruppe stellte mit knapp 40 Prozent auch im Jahr 2013 wieder den höchs­ten Anteil unter den neu auf den Markt gekommenen Arzneimitteln. „Wir wissen heute, dass das AMNOG nicht in der Lage sein wird, die Preisentwicklung zu stoppen“, erklärte dazu der Vorsitzende der Arznei­mittel­kommission der deutschen Ärzteschaft (AkdÄ), Wolf-Dieter Ludwig, der auch zu den Herausgebern des Reports zählt. Das AMNOG sei ein sehr wichtiges Gesetz, betonte er: „Aber ohne eine vernünftige gesundheitsökono­mi­sche Kosten-Nutzen-Bewertung neuer Arzneimittel werden wir deren Preise nicht in den Griff bekommen.“
Ludwig erklärte, dass die gesetzliche Kran­ken­ver­siche­rung in Deutschland mittlerweile fünf Milliarden Euro für Onkologika ausgebe, Fertigarznei- und Rezepturarzneimittel zu­sammengenommen. „Und dabei geht es nicht um Arzneimittel, die die Patienten heilen, sondern um Medikamente, die das Überleben um einige Monate verlängern“, betonte er. Für die Industrie sei dies dabei ein extrem lukratives Geschäft. Denn für die klinischen Stu­dien von Onkologika bräuchte sie deutlich weniger Patienten als bei Arzneimitteln ge­gen Herz-Kreislauf-Erkrankungen. Zudem würden viele Onkologika in beschleunigten Zulassungsverfahren auf den Markt gebracht.
Kaum Neues, um Volkskrankheiten zu bekämpfen
Die dritte Herausgeberin des Reports, Petra Thürmann, Mitglied der AkdÄ, kritisierte, dass seit Inkrafttreten des AMNOG kaum Arzneimittel auf den Markt gekommen seien, mit denen zum Beispiel Volkskrankheiten wie Hypertonie, Rückenschmerzen oder De­pressi­o­nen behandelt werden könnten. Ein Cholesterinsenker und ein Antidiabetikum seien in die­ser Zeit neu zugelassen worden, beide seien mittlerweile aber wieder vom Markt ge­nommen worden.
Glaeske erklärte, dass es nach wie vor große regionale Unterschiede in der Verordnung neuer Arzneimittel gebe – auch von Medikamenten, die im Report mit einer roten Ampel ver­sehen wurden. „Deren Verordnungsquote lag in den neuen Bundesländern (außer Mecklenburg-Vorpommern) und Hamburg deutlich höher als in den übrigen Bundes­län­dern“, heißt es dazu im Report. „Es ist daher dringend erforderlich, Ärzten flächen­deckend eine praxisnah aufbereitete Zusammenfassung der Bewertungsergebnisse des Gemeinsamen Bundes­aus­schusses (G-BA) zur Verfügung zu stellen.“ Nur so könne das AMNOG endlich in der Arztpraxis ankommen.
Ampelsystem gut oder schlecht?
Die Bundesregierung will den G-BA im Arzneimittelversorgungsstärkungsgesetz damit beauftragen, die Ergebnisse der frühen Nutzenbewertung neuer Medikamente in die Praxissoftware der Ärzte mitaufzunehmen. Dafür sprach sich auch der Vorstands­vor­sitzende der TK, Jens Baas, aus. „Ich halte eine vereinfachte Art der Darstellung der G-BA-Beschlüsse zum Zusatznutzen neuer Arzneimittel für sinnvoll“, meinte er und nannte als Beispiele ein Ampelsystem oder Smileys. „Ärzte sollen bei ihrer Verordnung im Alltag eine Entscheidungshilfe bekommen, bei der sie die Informationen schnell ver­ar­beiten können.“ Sie könnten dann selbst entscheiden, bei welchen Bereichen sie „noch tiefer einsteigen“ wollten.
Vertreter der Pharmaindustrie kritisierten den Innovationsreport. „Welchen Wert ein Me­di­kament in unterschiedlichen Behandlungssituationen hat, lässt sich nicht mit einem sim­plen Ampelschema vermitteln“, meinte die Hauptgeschäftsführerin des Verbandes forschender Arzneimittelhersteller (vfa). „Rot, Grün und Gelb gilt nämlich in der Therapie – anders als im Straßenverkehr – nicht für jeden Patienten in gleicher Weise.“ © fos/aerzteblatt.de",2016-09-07 00:00:00,Berlin – Nur eines der 23 im Jahr 2013 auf den Markt gekommenen Arzneimittel hat einen therapeutischen Fortschritt gebracht. Das ist ein Ergebnis des...,de,0,https://www.aerzteblatt.de/nachrichten/70391/TK-Report-Nur-eines-von-23-neuen-Arzneimitteln-brachte-therapeutischen-Fortschritt
Pertuzumab,"""Perjeta""",2013,4,Krebsmedikamente sorgen für Wachstum bei Roche,"Basel – Der Schweizer Pharmakonzern Roche hat im vergangenen Jahr von guten Ab­satz­zahlen seiner Krebsmedikamente profitiert. Die Erlöse stiegen um fünf Prozent auf 50,58 Milliarden Schweizer Franken (47,5 Milliarden Euro), wie das Unternehmen heute in Basel mitteilte. Der Konzerngewinn legte auf 9,7 Milliarden Franken zu (Vorjahr: 9,06 Milliarden Franken).
Das Wachstum in der Pharmasparte, die rund 80 Prozent des Konzernumsatzes aus­macht, verdankte Roche besonders seinem Brustkrebsgeschäft mit den Mitteln Hercep­tin und Perjeta oder Actemra/RoActemra, einem Mittel gegen Arthritis.
Anzeige
Die Aktionäre sollen die 30. Erhöhung der Dividende in Folge erhalten. Die Auszahlung soll von 8,10 auf 8,20 Franken erhöht werden. Analysten hatten allerdings mit einer deut­lich höheren Dividende gerechnet. Für das laufende Jahr rechnet Roche zu kons­tan­ten Wechselkursen mit einem Umsatzplus im unteren bis mittleren einstelligen Be­reich. Zudem werde ein Wachstum des Kerngewinns je Aktie zu konstanten Wechsel­kur­sen auf ähnlichem Niveau angestrebt. © dpa/aerzteblatt.de",2017-02-01 00:00:00,Basel – Der Schweizer Pharmakonzern Roche hat im vergangenen Jahr von guten Absatzzahlen seiner Krebsmedikamente profitiert. Die Erlöse stiegen um fünf Prozent...,de,0,https://www.aerzteblatt.de/nachrichten/72813/Krebsmedikamente-sorgen-fuer-Wachstum-bei-Roche
Pertuzumab,"""Perjeta""",2013,4,Starker Ergebnissprung für Roche,"/dpa
Basel – Roche hat im vergangenen Jahr von einem anziehenden Pharmageschäft profitiert und seine eigenen Ziele überflügelt. Vor allem Krebsmedikamente und das noch recht junge Arzneimittel Ocrevus zur Behandlung von Multipler Sklerose (MS) waren die Hauptumsatzbringer, wie der Konzern heute in Basel mitteilte.
In das neue Geschäftsjahr geht Konzernchef Severin Schwan mit gewohnter Vorsicht. Er peilt ein Umsatzplus im niedrigen bis mittleren einstelligen Prozentbereich zu konstanten Wechselkursen an. Der um Sondereffekte bereinigte Gewinn je Aktie soll ähnlich stark steigen.
Anzeige
Binnen zwölf Monaten konnte der Pharmakonzern im Vergleich zum Vorjahr seinen Umsatz um sieben Prozent auf 56,85 Milliarden Schweizer Franken (Ende 2018: 50,47 Milliarden Euro) steigern. Der Kerngewinn je Aktie stieg um 18 Prozent auf 18,14 Franken, wobei Roche in erheblichem Umfang von der US-Steuerreform profitierte.
Unter dem Strich kletterte der Gewinn um 23 Prozent auf fast 10,9 Milliarden Franken (rund 9,7 Milliarden Euro). Die Anleger sollen eine auf 8,70 Franken (Vorjahr: 8,30 Franken) angehobene Dividende erhalten. © dpa/aerzteblatt.de",2019-01-31 00:00:00,Basel – Roche hat im vergangenen Jahr von einem anziehenden Pharmageschäft profitiert und seine eigenen Ziele überflügelt. Vor allem Krebsmedikamente und das... #Roche,de,0,https://www.aerzteblatt.de/nachrichten/100813/Starker-Ergebnissprung-fuer-Roche
